target/criterion/buildings/1-shp/new/estimates.json,2006665666.6517859
target/criterion/buildings/2-fgb/new/estimates.json,691707387.0833333
target/criterion/buildings/3-gpkg/new/estimates.json,2790676128.333333
target/criterion/buildings/6-fgb_http/new/estimates.json,1233792210.7944446
target/criterion/buildings/7-postgis_postgres/new/estimates.json,2083694947.525
target/criterion/buildings_bbox/1-shp/new/estimates.json,81232812
target/criterion/buildings_bbox/2-fgb/new/estimates.json,18349805.722222224
target/criterion/buildings_bbox/3-gpkg_gdal/new/estimates.json,79720999.67857143
target/criterion/buildings_bbox/3-gpkg/new/estimates.json,87511782.31944445
target/criterion/buildings_bbox/6-fgb_http/new/estimates.json,41959941.00833333
target/criterion/buildings_bbox/7-postgis_postgres/new/estimates.json,55490776.0875
target/criterion/buildings_bbox/7-postgis_sqlx/new/estimates.json,116639315.5
target/criterion/buildings_bbox/7-rust_postgis/new/estimates.json,60540121.37053572
target/criterion/countries/1-shp/new/estimates.json,288833.86571125267
target/criterion/countries/2-fgb/new/estimates.json,140060.82789762027
target/criterion/countries/3-gpkg/new/estimates.json,664931.5457420924
target/criterion/countries/4-geojson/new/estimates.json,12287843.865625
target/criterion/countries/5-geojson_http_gz/new/estimates.json,14605842.633333333
target/criterion/countries/5-geojson_http/new/estimates.json,17028777.714285716
target/criterion/countries/6-fgb_http/new/estimates.json,8031404.683333334
target/criterion/countries/7-postgis_postgres/new/estimates.json,552121.2130050506
target/criterion/countries/7-postgis_sqlx/new/estimates.json,682427.9577067669
target/criterion/countries/7-rust_postgis/new/estimates.json,688150.2700501253
target/criterion/countries_bbox/1-shp/new/estimates.json,201743.09107142856
target/criterion/countries_bbox/2-fgb/new/estimates.json,14766.250316728665
target/criterion/countries_bbox/3-gpkg_gdal/new/estimates.json,1589165.8958333335
target/criterion/countries_bbox/3-gpkg/new/estimates.json,381133.71652719664
target/criterion/countries_bbox/4-geojson/new/estimates.json,13533923.87936508
target/criterion/countries_bbox/5-geojson_http_gz/new/estimates.json,16730435.263095237
target/criterion/countries_bbox/5-geojson_http/new/estimates.json,18930405.627777778
target/criterion/countries_bbox/6-fgb_http/new/estimates.json,8066244.26068376
target/criterion/countries_bbox/7-postgis_postgres/new/estimates.json,166588.2014143731
target/criterion/countries_bbox/7-postgis_sqlx/new/estimates.json,115584.18404972609
target/criterion/countries_bbox/7-rust_postgis/new/estimates.json,175034.45035460993
