target/criterion/buildings/1-shp/new/estimates.json,2720790139.6666665
target/criterion/buildings/2-fgb/new/estimates.json,939981800.9833333
target/criterion/buildings/3-gpkg/new/estimates.json,4297265886.616667
target/criterion/buildings/6-fgb_http/new/estimates.json,2254132459.458333
target/criterion/buildings/7-postgis_postgres/new/estimates.json,3157319696.15
target/criterion/buildings_bbox/1-shp/new/estimates.json,92379529.2
target/criterion/buildings_bbox/2-fgb/new/estimates.json,25039183.52916667
target/criterion/buildings_bbox/3-gpkg_gdal/new/estimates.json,113690608
target/criterion/buildings_bbox/3-gpkg/new/estimates.json,105548119.06666666
target/criterion/buildings_bbox/6-fgb_http/new/estimates.json,59240330.14285714
target/criterion/buildings_bbox/7-postgis_postgres/new/estimates.json,102994502.9
target/criterion/buildings_bbox/7-postgis_sqlx/new/estimates.json,158401571
target/criterion/buildings_bbox/7-rust_postgis/new/estimates.json,107502155.125
target/criterion/countries/1-shp/new/estimates.json,1216373.2117616034
target/criterion/countries/2-fgb/new/estimates.json,183211.8401234568
target/criterion/countries/3-gpkg/new/estimates.json,1095523.224698795
target/criterion/countries/4-geojson/new/estimates.json,26220288.104166668
target/criterion/countries/5-geojson_http_gz/new/estimates.json,42595868.1
target/criterion/countries/5-geojson_http/new/estimates.json,45016752.222222224
target/criterion/countries/6-fgb_http/new/estimates.json,8999275.095833335
target/criterion/countries/7-postgis_postgres/new/estimates.json,735768.5956250001
target/criterion/countries/7-postgis_sqlx/new/estimates.json,993570.971040189
target/criterion/countries/7-rust_postgis/new/estimates.json,1033103.8192528735
target/criterion/countries_bbox/1-shp/new/estimates.json,1170797.7791353383
target/criterion/countries_bbox/2-fgb/new/estimates.json,18343.46690126479
target/criterion/countries_bbox/3-gpkg_gdal/new/estimates.json,2829300.08203125
target/criterion/countries_bbox/3-gpkg/new/estimates.json,654566.5326086957
target/criterion/countries_bbox/4-geojson/new/estimates.json,27030208.1875
target/criterion/countries_bbox/5-geojson_http_gz/new/estimates.json,46642457.30555555
target/criterion/countries_bbox/5-geojson_http/new/estimates.json,48091420.70555556
target/criterion/countries_bbox/6-fgb_http/new/estimates.json,9069980.30125
target/criterion/countries_bbox/7-postgis_postgres/new/estimates.json,199129.70154816512
target/criterion/countries_bbox/7-postgis_sqlx/new/estimates.json,145703.49343185552
target/criterion/countries_bbox/7-rust_postgis/new/estimates.json,213627.23072139302
